COLD_BLAST_FLOW_RATE,O2_FLOW,STEAM_FLOW,HOT_BLAST_TEMP,COAL_RATE_TPH,BFG_CO,BFG_CO2,BFG_H2,UPTAKE_TEMP_AVG,LOWER_K,MIDDLE_K,UPPER_K,HOT_BLAST_PRESSURE,Coke_ASH,Coke_MOISTURE,Coke_VM,Coal_ASH,Coal_VM,Coal_MOIST,I_MOISTURE_COKE,I_SLAGRATE,CIRCUIT_1_HL_MJ_H,CIRCUIT_3_HL_MJ_H,CIRCUIT_4_HL_MJ_H,Burden_CENTRECOKE,Burden_COKE,Burden_NUTCOKE,HM_TEMP (output)
290708.4591,32743.13868,0,1230.152793,79.18093529,24.2150451,25.77033922,4.21135098,97.61726275,1.575148039,1.114963725,0.498798039,3.850587255,18.15516471,2.782352941,0.650552941,9.589529412,14.69717647,1.096470588,3.706666667,307.2117647,12693.83274,137465.3397,1069.584587,31.06788874,88.47064985,9.312108953,1481.303922
290343.1084,32485.54618,0,1230.631278,79.24018529,24.15797157,25.73448627,4.213042157,97.85105686,1.558486275,1.147478431,0.504253922,3.853278431,18.1391451,2.77254902,0.64974902,9.586490196,14.70394118,1.094509804,3.673333333,307.3294118,12717.20431,141909.2883,1110.425464,30.987403,88.2416291,9.350683127,1480.333333
289992.3033,32302.1898,0,1231.373028,79.44947941,24.12720686,25.69795686,4.224865686,99.42035098,1.542398039,1.164213725,0.519606863,3.855778431,18.12312549,2.762745098,0.648945098,9.58345098,14.71070588,1.09254902,3.64,307.4470588,12738.3807,146249.3919,1143.296087,30.92297225,88.05830899,9.385314728,1478.921569
289680.3051,32089.28744,0,1231.662911,79.60036176,24.20597157,25.56066275,4.246512745,100.5826451,1.535809804,1.156978431,0.54272451,3.855837255,18.10710588,2.752941176,0.648141176,9.580411765,14.71747059,1.090588235,3.606666667,307.5647059,12759.9147,151092.081,1187.118426,30.8752713,87.92268907,9.417103709,1477.098039
,,,,,,,,,,,,,,,,,,,,,,,,30.83872544,87.81889329,9.444244656,
,,,,,,,,,,,,,,,,,,,,,,,,30.77045586,87.62480128,9.45416756,
,,,,,,,,,,,,,,,,,,,,,,,,30.6933405,87.40557699,9.453604295,
,,,,,,,,,,,,,,,,,,,,,,,,30.64793976,87.27672551,9.454667925,
,,,,,,,,,,,,,,,,,,,,,,,,30.53173588,86.94628562,9.426638747,
,,,,,,,,,,,,,,,,,,,,,,,,30.43213945,86.66319861,9.395832937,
,,,,,,,,,,,,,,,,,,,,,,,,30.34462431,86.4144766,9.36046127,
,,,,,,,,,,,,,,,,,,,,,,,,30.23748272,86.10970666,9.310632162,
,,,,,,,,,,,,,,,,,,,,,,,,30.08414635,85.67316618,9.240136469,
,,,,,,,,,,,,,,,,,,,,,,,,29.9449128,85.27650155,9.172755328,
,,,,,,,,,,,,,,,,,,,,,,,,29.82390158,84.93142384,9.109714205,
,,,,,,,,,,,,,,,,,,,,,,,,29.68139548,84.52490392,9.03942167,
,,,,,,,,,,,,,,,,,,,,,,,,29.55833064,84.1734345,8.973871358,
,,,,,,,,,,,,,,,,,,,,,,,,29.38289669,83.67260182,8.893775498,
,,,,,,,,,,,,,,,,,,,,,,,,29.28153643,83.38234266,8.836497327,
,,,,,,,,,,,,,,,,,,,,,,,,29.14727929,82.9981065,8.770431013,
,,,,,,,,,,,,,,,,,,,,,,,,29.02082821,82.63579646,8.707554942,
284206.7443,26811.49464,0.095764706,1236.821713,70.80563235,23.95157843,24.57678431,4.162191176,136.9553333,1.650617647,1.073848039,0.615553922,3.794740196,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13268.55036,140797.6989,3328.997584,28.85276498,82.15469582,8.633241341,1475.441176
284429.5416,25889.97781,0.170764706,1236.212757,69.83710294,23.83013725,24.49087255,4.164132353,139.4496422,1.645661765,1.100245098,0.618156863,3.79479902,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13250.81541,139326.997,3366.127129,28.7517921,81.86434986,8.579808169,1478.617647
284384.0443,25127.65837,0.458441176,1235.244926,68.79364706,23.75666667,24.4369902,4.199058824,142.3552157,1.630382353,1.121009804,0.622568627,3.791578431,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13222.87203,137883.9318,3398.349034,28.62611625,81.50364175,8.521076748,1481.794118
284634.1785,24456.01688,0.742323529,1234.076946,67.89521569,23.69841176,24.39159804,4.226764706,145.6736078,1.612794118,1.133970588,0.625627451,3.786323529,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13190.7988,136601.113,3432.315452,28.52485714,81.21234853,8.471254699,1483.558824
284686.294,23997.13195,1.025176471,1232.751814,67.0929902,23.64302941,24.34810784,4.250921569,148.5688725,1.611735294,1.126764706,0.62104902,3.778196078,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13178.46893,133562.8194,3654.641418,28.44707373,80.98793302,8.429948414,1483.970588
284635.2193,24002.04952,1.372490196,1232.247539,66.17610784,23.56777451,24.4185,4.270098039,149.6794216,1.640558824,1.10745098,0.600421569,3.774627451,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13188.54373,129252.1193,3856.197128,28.33137563,80.65552676,8.377734389,1484.382353
284638.3296,24123.90928,1.553137255,1231.686275,65.36446078,23.59956863,24.43061765,4.295156863,148.157451,1.671,1.077009804,0.587245098,3.770392157,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13218.87535,123165.7203,3870.019544,28.23748353,80.3851943,8.331773355,1485.058824
284694.9794,24426.85496,1.636254902,1231.076775,64.63657843,23.66883333,24.42523529,4.303039216,145.877451,1.692088235,1.057362745,0.579068627,3.769980392,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13241.61717,118479.0244,3866.433936,28.20429948,80.28784006,8.30403694,1486.294118
284961.0409,24729.98887,1.706343137,1230.666775,63.97990196,23.75671569,24.43264706,4.300333333,146.1939216,1.710323529,1.04027451,0.572892157,3.771362745,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13272.58789,113358.5874,3918.585349,28.24063383,80.38862958,8.295619038,1487.529412
285047.6053,25037.89387,1.706343137,1230.56048,63.59628431,23.8317451,24.45676471,4.285362745,144.0320392,1.726088235,1.020362745,0.565009804,3.769480392,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13295.81362,109307.5227,3889.146909,28.2953035,80.54186542,8.291130356,1488.764706
285127.3603,25321.21785,1.706343137,1230.795841,63.40273529,23.88582843,24.50097549,4.276009804,142.1518775,1.739578431,1.002382353,0.557240196,3.767901961,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13312.85588,105175.6771,3783.945876,28.35910666,80.72137912,8.28839398,1490.196078
285533.9329,25603.27879,1.706343137,1230.621105,63.56023529,23.9430049,24.54365196,4.26545098,140.7403775,1.756343137,0.979558824,0.55097549,3.767931373,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13324.53685,102248.2104,3647.725835,28.48282321,81.07168603,8.30175597,1491.960784
286026.7133,25889.75106,1.706343137,1230.841944,63.53876471,23.98965196,24.59041667,4.242980392,138.6994657,1.754343137,0.967911765,0.544534314,3.765784314,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13359.26622,98056.47459,3516.144841,28.62321805,81.46975743,8.319189605,1493.960784
286264.9342,26134.55577,1.706343137,1231.223243,63.34188235,24.01402451,24.64706373,4.220421569,135.7634461,1.750813725,0.959862745,0.537495098,3.760637255,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13383.13174,95021.12855,3413.469536,28.77103513,81.88918833,8.338019952,1494.931373
286043.0067,26375.2175,1.739872549,1231.352051,62.80855882,24.06870098,24.72885784,4.173848039,132.3957549,1.744078431,0.94152451,0.527862745,3.755387255,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13395.04409,92952.63142,3305.174327,28.95855322,82.42189482,8.367211494,1495.210784
286215.0812,26572.58123,1.783431373,1231.259066,62.55173529,24.09284804,24.78629902,4.149612745,129.9333137,1.747872549,0.926053922,0.520745098,3.751593137,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13414.78023,90646.56,3214.439834,29.22874838,83.19020614,8.418967016,1496.504902
286646.6033,27175.95061,1.823754902,1230.881669,62.70095588,24.17812745,24.88019608,4.133186275,128.0593578,1.76172549,0.896509804,0.51502451,3.753769608,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13426.95353,88274.7525,3095.84528,29.51238653,83.99699092,8.474282525,1497.47549
286947.7675,27871.25244,1.82904902,1231.261483,62.99340686,24.30857843,24.99423529,4.11995098,126.9059069,1.779039216,0.852823529,0.509730392,3.752181373,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13444.08603,84670.3911,3005.866385,29.8664985,85.00464959,8.550958993,1498.122549
287059.5683,28877.40786,1.854303922,1232.017439,63.36067157,24.45778431,25.1295098,4.11145098,123.20075,1.805882353,0.811490196,0.499259804,3.753906863,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13462.09494,80184.77945,2955.765522,30.19667348,85.94437837,8.621207774,1498.789216
287391.0123,29643.70156,1.662098039,1233.088115,63.88661275,24.53316667,25.23253922,4.086362745,119.8870735,1.839970588,0.776460784,0.488995098,3.758377451,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13489.02485,76087.36227,2904.296392,30.5495599,86.9487474,8.698171505,1499.495098
287477.6802,30319.79244,1.50395098,1234.334642,64.30278431,24.59452451,25.33428431,4.06054902,116.6499069,1.867058824,0.751558824,0.478205882,3.762946078,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13511.77921,71904.15434,2834.672588,30.86736473,87.85326886,8.764833848,1501.181373
287749.4458,30844.18511,1.386980392,1235.195363,64.64257843,24.66137745,25.43210784,4.047254902,113.3062892,1.888823529,0.731235294,0.467235294,3.765387255,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13513.39837,69447.82433,2570.637677,31.23333588,88.89487903,8.846271167,1503.357843
287973.7721,31225.5485,1.252431373,1235.656505,65.07535294,24.71015196,25.49430392,4.022558824,111.4256324,1.900019608,0.724352941,0.460284314,3.769681373,17.91166667,2.633333333,0.638333333,9.543333333,14.8,1.066666667,3.2,309,13513.28191,66953.99614,2328.003578,31.54698497,89.78757261,8.914955331,1505.769608
,,,,,,,,,,,,,,,,,,,,,,,,31.83774903,90.61513186,8.978941133,
,,,,,,,,,,,,,,,,,,,,,,,,32.10351145,91.37153259,9.037830645,
,,,,,,,,,,,,,,,,,,,,,,,,32.42087498,92.27479803,9.112894581,
,,,,,,,,,,,,,,,,,,,,,,,,32.6665042,92.97389658,9.169883532,
,,,,,,,,,,,,,,,,,,,,,,,,32.94747277,93.77357636,9.238446136,
,,,,,,,,,,,,,,,,,,,,,,,,33.18387488,94.44641313,9.296573178,
,,,,,,,,,,,,,,,,,,,,,,,,33.39447021,95.04579983,9.349059093,
,,,,,,,,,,,,,,,,,,,,,,,,33.63901857,95.7418221,9.413143952,
,,,,,,,,,,,,,,,,,,,,,,,,33.81058306,96.23012103,9.458243563,
,,,,,,,,,,,,,,,,,,,,,,,,33.95363216,96.63726077,9.497519486,
,,,,,,,,,,,,,,,,,,,,,,,,34.08223492,97.00328401,9.533492286,
,,,,,,,,,,,,,,,,,,,,,,,,34.18512913,97.29613675,9.562273882,
,,,,,,,,,,,,,,,,,,,,,,,,34.27078145,97.53991644,9.586232574,
,,,,,,,,,,,,,,,,,,,,,,,,34.36804451,97.81674206,9.613439023,
,,,,,,,,,,,,,,,,,,,,,,,,34.4620762,98.08437071,9.639741593,
,,,,,,,,,,,,,,,,,,,,,,,,34.54814346,98.3293314,9.663816354,
,,,,,,,,,,,,,,,,,,,,,,,,34.70351371,98.77153903,9.707276563,
,,,,,,,,,,,,,,,,,,,,,,,,34.83404281,99.14322204,9.742920062,
,,,,,,,,,,,,,,,,,,,,,,,,34.95703541,99.49398486,9.773858743,
,,,,,,,,,,,,,,,,,,,,,,,,35.01555096,99.66177063,9.784141719,
,,,,,,,,,,,,,,,,,,,,,,,,35.12925337,99.98716538,9.807221504,
,,,,,,,,,,,,,,,,,,,,,,,,35.12849789,99.98714686,9.796562419,
,,,,,,,,,,,,,,,,,,,,,,,,35.20937922,100.220192,9.805245642,
,,,,,,,,,,,,,,,,,,,,,,,,35.23308415,100.290853,9.796226267,
,,,,,,,,,,,,,,,,,,,,,,,,35.25979322,100.3705881,9.785479396,
,,,,,,,,,,,,,,,,,,,,,,,,35.31228764,100.4975443,9.787040879,
,,,,,,,,,,,,,,,,,,,,,,,,35.34359066,100.5383848,9.78789731,
,,,,,,,,,,,,,,,,,,,,,,,,35.37651665,100.5576083,9.794318161,
,,,,,,,,,,,,,,,,,,,,,,,,35.4255988,100.596385,9.810404705,
,,,,,,,,,,,,,,,,,,,,,,,,35.48508809,100.6387318,9.835409796,
,,,,,,,,,,,,,,,,,,,,,,,,35.4752833,100.4662591,9.847032457,
,,,,,,,,,,,,,,,,,,,,,,,,35.54133787,100.4737689,9.889405375,
,,,,,,,,,,,,,,,,,,,,,,,,35.62043895,100.4909918,9.943301708,
,,,,,,,,,,,,,,,,,,,,,,,,35.7792798,100.3775807,9.989860306,
,,,,,,,,,,,,,,,,,,,,,,,,36.19779381,100.252099,10.04898177,
,,,,,,,,,,,,,,,,,,,,,,,,36.8571498,100.1264956,10.11831312,
,,,,,,,,,,,,,,,,,,,,,,,,37.64346244,99.97506949,10.19850603,
,,,,,,,,,,,,,,,,,,,,,,,,38.34541488,99.59680972,10.25637058,
,,,,,,,,,,,,,,,,,,,,,,,,39.12095088,99.41248625,10.33560179,
,,,,,,,,,,,,,,,,,,,,,,,,39.84311657,99.0602132,10.40244651,
,,,,,,,,,,,,,,,,,,,,,,,,40.61437844,98.8528751,10.48507763,
,,,,,,,,,,,,,,,,,,,,,,,,41.416049,98.7018244,10.57693881,
,,,,,,,,,,,,,,,,,,,,,,,,42.17802635,98.52243035,10.6584368,
,,,,,,,,,,,,,,,,,,,,,,,,42.8858824,98.1761385,10.7127023,
,,,,,,,,,,,,,,,,,,,,,,,,43.39529433,97.30931457,10.70064612,
,,,,,,,,,,,,,,,,,,,,,,,,43.57584122,95.9547597,10.62595289,
,,,,,,,,,,,,,,,,,,,,,,,,43.34770482,94.16564973,10.49316765,
,,,,,,,,,,,,,,,,,,,,,,,,42.76055629,92.09514928,10.3176893,
,,,,,,,,,,,,,,,,,,,,,,,,41.79418888,89.35913555,10.05621466,
,,,,,,,,,,,,,,,,,,,,,,,,40.6681413,86.21679901,9.738113772,
,,,,,,,,,,,,,,,,,,,,,,,,39.29132376,82.74353176,9.374540332,
,,,,,,,,,,,,,,,,,,,,,,,,37.47778778,78.80419946,8.944636218,
,,,,,,,,,,,,,,,,,,,,,,,,35.23781244,74.3616622,8.450188886,
,,,,,,,,,,,,,,,,,,,,,,,,32.67114624,69.40168717,7.88655536,
,,,,,,,,,,,,,,,,,,,,,,,,29.98911566,64.12524829,7.286960033,
,,,,,,,,,,,,,,,,,,,,,,,,29.59599374,65.39584937,7.282665181,
,,,,,,,,,,,,,,,,,,,,,,,,29.1847526,66.63021713,7.274252907,
,,,,,,,,,,,,,,,,,,,,,,,,28.78006646,67.87769302,7.267330193,
,,,,,,,,,,,,,,,,,,,,,,,,28.3402489,69.05491599,7.252424192,
,,,,,,,,,,,,,,,,,,,,,,,,27.9189157,70.22628678,7.236853171,
,,,,,,,,,,,,,,,,,,,,,,,,27.55427118,71.59766415,7.24401017,
,,,,,,,,,,,,,,,,,,,,,,,,27.36698654,73.45580082,7.306480726,
,,,,,,,,,,,,,,,,,,,,,,,,27.48713316,75.76709428,7.420446372,
,,,,,,,,,,,,,,,,,,,,,,,,28.01008354,78.52225906,7.584851941,
,,,,,,,,,,,,,,,,,,,,,,,,28.9542026,81.75331935,7.803336545,
,,,,,,,,,,,,,,,,,,,,,,,,30.20333059,85.47460487,8.077528562,
,,,,,,,,,,,,,,,,,,,,,,,,31.59985964,89.59468422,8.397038059,
,,,,,,,,,,,,,,,,,,,,,,,,33.17565014,94.19975569,8.771660297,
,,,,,,,,,,,,,,,,,,,,,,,,34.93586411,99.30378519,9.20298231,
,,,,,,,,,,,,,,,,,,,,,,,,36.87696294,104.8971989,9.689916172,
,,,,,,,,,,,,,,,,,,,,,,,,39.00112555,110.9858921,10.23313178,
,,,,,,,,,,,,,,,,,,,,,,,,41.30792377,117.5687061,10.83249749,
,,,,,,,,,,,,,,,,,,,,,,,,41.30792377,117.5687061,10.83249749,
,,,,,,,,,,,,,,,,,,,,,,,,41.30792377,117.5687061,10.83249749,
,,,,,,,,,,,,,,,,,,,,,,,,41.30792377,117.5687061,10.83249749,
,,,,,,,,,,,,,,,,,,,,,,,,41.30792377,117.5687061,10.83249749,
,,,,,,,,,,,,,,,,,,,,,,,,41.30792377,117.5687061,10.83249749,
,,,,,,,,,,,,,,,,,,,,,,,,41.04339113,116.8158055,10.76312704,
,,,,,,,,,,,,,,,,,,,,,,,,40.72148649,115.8996154,10.67871149,
,,,,,,,,,,,,,,,,,,,,,,,,40.18514327,114.3731001,10.53806205,
,,,,,,,,,,,,,,,,,,,,,,,,39.67631256,112.9248896,10.40462742,
,,,,,,,,,,,,,,,,,,,,,,,,39.06392111,111.1819293,10.24403526,
,,,,,,,,,,,,,,,,,,,,,,,,38.48224991,109.5264036,10.0914991,
,,,,,,,,,,,,,,,,,,,,,,,,37.92316534,107.9351629,9.944886017,
,,,,,,,,,,,,,,,,,,,,,,,,37.38138638,106.3931766,9.802811113,
287478.6911,20225.3307,1.810245098,1155.751547,52.14939216,23.27042647,23.30347549,3.777362745,108.4325392,1.589612745,1.032313725,0.466921569,3.558813725,17.76026144,3.214901961,0.606568627,10.08352941,15.0369281,1.002614379,2.903921569,296.2352941,13337.62407,59770.8653,1068.572218,36.78285392,104.6896612,9.645853301,1487.470588
,,,,,,,,,,,,,,,,,,,,,,,,36.26005116,103.2016841,9.510274758,
,,,,,,,,,,,,,,,,,,,,,,,,35.68338176,101.5603942,9.3618273,
,,,,,,,,,,,,,,,,,,,,,,,,35.104675,99.91330577,9.214794721,
,,,,,,,,,,,,,,,,,,,,,,,,34.47039013,98.10803344,9.054558903,
,,,,,,,,,,,,,,,,,,,,,,,,33.87113283,96.40245497,8.905735712,
,,,,,,,,,,,,,,,,,,,,,,,,33.27560309,94.70748572,8.759713752,
,,,,,,,,,,,,,,,,,,,,,,,,32.68909057,93.03818086,8.618197852,
,,,,,,,,,,,,,,,,,,,,,,,,32.11630488,91.40794465,8.482059204,
,,,,,,,,,,,,,,,,,,,,,,,,31.75781023,90.38761372,8.403550449,
,,,,,,,,,,,,,,,,,,,,,,,,31.46559015,89.55591043,8.344605218,
,,,,,,,,,,,,,,,,,,,,,,,,31.39159938,89.34532131,8.345054899,
,,,,,,,,,,,,,,,,,,,,,,,,31.29878195,89.08114863,8.342141743,
,,,,,,,,,,,,,,,,,,,,,,,,31.30335583,89.09416659,8.366094187,
,,,,,,,,,,,,,,,,,,,,,,,,31.29646063,89.0745418,8.387279406,
,,,,,,,,,,,,,,,,,,,,,,,,31.28403927,89.0391887,8.407228499,
,,,,,,,,,,,,,,,,,,,,,,,,31.21906331,88.85425711,8.412955619,
,,,,,,,,,,,,,,,,,,,,,,,,31.21236399,88.83518981,8.433984094,
,,,,,,,,,,,,,,,,,,,,,,,,31.14711796,88.64948958,8.438353904,
,,,,,,,,,,,,,,,,,,,,,,,,31.13246529,88.60778583,8.454693373,
,,,,,,,,,,,,,,,,,,,,,,,,31.15892708,88.68310016,8.480353431,
,,,,,,,,,,,,,,,,,,,,,,,,31.23807861,88.90837758,8.518423219,
,,,,,,,,,,,,,,,,,,,,,,,,31.29417702,89.06804228,8.548370064,
,,,,,,,,,,,,,,,,,,,,,,,,31.34286063,89.20660333,8.574502703,
,,,,,,,,,,,,,,,,,,,,,,,,31.38349134,89.32224457,8.596394203,
,,,,,,,,,,,,,,,,,,,,,,,,31.4330298,89.46323867,8.619126741,
,,,,,,,,,,,,,,,,,,,,,,,,31.53993291,89.76750136,8.655556716,
,,,,,,,,,,,,,,,,,,,,,,,,31.5951997,89.92479913,8.675728232,
,,,,,,,,,,,,,,,,,,,,,,,,31.70808249,90.24608093,8.70960871,
,,,,,,,,,,,,,,,,,,,,,,,,31.77045006,90.42358865,8.728145622,
,,,,,,,,,,,,,,,,,,,,,,,,31.84022443,90.62217723,8.747314404,
,,,,,,,,,,,,,,,,,,,,,,,,31.90824229,90.81576652,8.76600063,
,,,,,,,,,,,,,,,,,,,,,,,,31.89023363,90.76451111,8.761053196,
,,,,,,,,,,,,,,,,,,,,,,,,31.92469232,90.86258583,8.770519868,
,,,,,,,,,,,,,,,,,,,,,,,,31.95894542,90.96007541,8.779930059,
,,,,,,,,,,,,,,,,,,,,,,,,31.98289706,91.02824548,8.786510181,
,,,,,,,,,,,,,,,,,,,,,,,,31.94618131,90.9237468,8.776423436,
,,,,,,,,,,,,,,,,,,,,,,,,31.88722165,90.75593855,8.760225729,
,,,,,,,,,,,,,,,,,,,,,,,,31.88207336,90.74128573,8.758811364,
,,,,,,,,,,,,,,,,,,,,,,,,31.81890017,90.56148511,8.741456091,
,,,,,,,,,,,,,,,,,,,,,,,,31.76333931,90.40335036,8.726192119,
,,,,,,,,,,,,,,,,,,,,,,,,31.71044857,90.25281517,8.711661696,
,,,,,,,,,,,,,,,,,,,,,,,,31.66245346,90.11621369,8.698476225,
,,,,,,,,,,,,,,,,,,,,,,,,31.62454079,90.0083084,8.688060656,
,,,,,,,,,,,,,,,,,,,,,,,,31.62942064,90.02237108,8.688985512,
,,,,,,,,,,,,,,,,,,,,,,,,31.578402,89.87786397,8.673295943,
,,,,,,,,,,,,,,,,,,,,,,,,31.53338876,89.75081193,8.65838875,
,,,,,,,,,,,,,,,,,,,,,,,,31.49264418,89.63645068,8.643359331,
,,,,,,,,,,,,,,,,,,,,,,,,31.436342,89.47829219,8.622903007,
,,,,,,,,,,,,,,,,,,,,,,,,31.43905242,89.48860887,8.617424467,
,,,,,,,,,,,,,,,,,,,,,,,,31.41736388,89.43009486,8.603778279,
,,,,,,,,,,,,,,,,,,,,,,,,31.3913894,89.35981525,8.587919505,
,,,,,,,,,,,,,,,,,,,,,,,,31.36910004,89.30058343,8.571735577,
,,,,,,,,,,,,,,,,,,,,,,,,31.40056358,89.39485634,8.569085674,
,,,,,,,,,,,,,,,,,,,,,,,,31.4103311,89.42790771,8.559211086,
,,,,,,,,,,,,,,,,,,,,,,,,31.37952345,89.34605364,8.536807979,
,,,,,,,,,,,,,,,,,,,,,,,,31.40768437,89.43244414,8.529622317,
,,,,,,,,,,,,,,,,,,,,,,,,31.4332429,89.51143227,8.521711052,
,,,,,,,,,,,,,,,,,,,,,,,,31.46647192,89.61228991,8.515815963,
,,,,,,,,,,,,,,,,,,,,,,,,31.4838807,89.6681602,8.505480292,
,,,,,,,,,,,,,,,,,,,,,,,,31.47480879,89.64863108,8.487944448,
,,,,,,,,,,,,,,,,,,,,,,,,31.46689786,89.63223655,8.471133488,
,,,,,,,,,,,,,,,,,,,,,,,,31.39795267,89.44141605,8.439260032,
,,,,,,,,,,,,,,,,,,,,,,,,31.37681369,89.386337,8.421291049,
,,,,,,,,,,,,,,,,,,,,,,,,31.40344021,89.46684392,8.417310098,
,,,,,,,,,,,,,,,,,,,,,,,,31.42417379,89.53008322,8.412894927,
290754.333,33338.3333,0,1233.79848,78.75783333,24.26922549,26.13960784,3.898284314,101.4757059,1.772264706,0.898245098,0.496068627,3.847578431,17.70038889,3.094771242,0.605627451,10.19356209,15.20676471,1.037908497,3.104575163,300.7058824,14186.80448,75881.73501,1925.662927,31.45652905,89.62588899,8.412893549,1487.794118
291156.4626,33517.91685,0,1234.646201,79.7272549,24.26792157,26.11997059,3.931735294,102.8311765,1.752588235,0.915343137,0.502882353,3.856931373,17.72405556,3.114379085,0.60927451,10.18395425,15.24264706,1.045751634,3.112418301,301.0588235,14213.6227,76811.23589,2015.667959,31.49194368,89.72977579,8.415230504,1486.794118
291564.9369,33692.22122,0,1235.197941,80.40892157,24.27898039,26.0879902,3.95877451,104.9202059,1.746441176,0.923833333,0.511392157,3.86722549,17.74772222,3.133986928,0.612921569,10.17434641,15.27852941,1.053594771,3.120261438,301.4117647,14239.27186,77545.04851,2078.629233,31.54230193,89.87580195,8.422611476,1485.794118
291551.7617,33876.19975,0,1235.973637,81.04358824,24.28479412,26.06379412,3.982470588,106.8051765,1.744686275,0.934176471,0.519235294,3.876833333,17.77138889,3.153594771,0.616568627,10.16473856,15.31441176,1.061437908,3.128104575,301.7647059,14264.13192,78007.11874,2184.821953,31.58351245,89.99523769,8.428805453,1485.911765
291099.8919,33947.31761,0,1236.434681,81.33855882,24.3175098,26.05519608,3.986754902,108.1312843,1.749333333,0.937539216,0.525901961,3.879343137,17.79505556,3.173202614,0.620215686,10.15513072,15.35029412,1.069281046,3.135947712,302.1176471,14294.57167,78431.90552,2275.676181,31.63615408,90.14669662,8.43936308,1487.147059
290574.1602,34000.04993,0,1236.996485,81.31098039,24.35345098,26.03340196,4.003343137,109.2730196,1.745617647,0.951117647,0.532382353,3.883019608,17.81872222,3.192810458,0.623862745,10.14552288,15.38617647,1.077124183,3.14379085,302.4705882,14330.93026,78700.59177,2331.067292,31.64282767,90.16662343,8.438965988,1488.382353
289979.8878,33923.30815,0,1237.549613,81.29582353,24.35946078,26.0122549,4.020519608,110.8958922,1.740715686,0.965519608,0.537098039,3.884539216,17.84238889,3.212418301,0.627509804,10.13591503,15.42205882,1.08496732,3.151633987,302.8235294,14356.24637,78924.01376,2413.076337,31.63500863,90.1447103,8.436002301,1489.784314
289523.7267,33815.38551,0,1237.991676,81.30934314,24.36158824,25.97898039,4.038558824,112.5402451,1.735784314,0.973009804,0.541647059,3.883696078,17.86605556,3.232026144,0.631156863,10.12630719,15.45794118,1.092810458,3.159477124,303.1764706,14377.97282,78903.9292,2494.59092,31.65883885,90.2126151,8.442357028,1492.019608
288930.6541,33769.48187,0,1238.513186,81.25686275,24.36691176,25.95233333,4.051,114.4260196,1.734431373,0.972352941,0.544411765,3.879980392,17.88972222,3.251633987,0.634803922,10.11669935,15.49382353,1.100653595,3.167320261,303.5294118,14396.83032,78963.34516,2603.358186,31.67075186,90.2465615,8.445533831,1493.813725
288542.2978,33764.77569,0,1238.719451,81.10552941,24.39289216,25.93426471,4.056941176,115.4376373,1.734147059,0.969676471,0.547911765,3.87745098,17.91338889,3.27124183,0.63845098,10.1070915,15.52970588,1.108496732,3.175163399,303.8823529,14420.94244,78692.66204,2679.383382,31.66227998,90.22242065,8.44327466,1495.166667
288539.9365,33761.69462,0,1239.046598,80.95109804,24.43445098,25.91572549,4.058901961,117.2325196,1.734519608,0.972147059,0.550862745,3.879431373,17.93705556,3.290849673,0.642098039,10.09748366,15.56558824,1.116339869,3.183006536,304.2352941,14447.7417,78340.07158,2773.01899,31.57516136,89.97417408,8.420043029,1496.519608
288633.9945,33766.18317,0,1239.695279,80.82,24.45421569,25.91969608,4.05377451,118.397549,1.735735294,0.972470588,0.553254902,3.88122549,17.96072222,3.310457516,0.645745098,10.08787582,15.60147059,1.124183007,3.190849673,304.5882353,14480.85769,77239.36691,2865.86251,31.48329014,89.71238484,8.395544036,1497.872549
